51	A81758FFFE030F5E	TY-2907	65,05875162	25,46490647
52	A81758FFFE03104A	TY-2906	65,0587717	25,46490647
53	A81758FFFE031039	TY-2813	65,05862749	25,4649514
54	A81758FFFE03103C	TY-2812	65,05864813	25,46494938
55	A81758FFFE031043	TY-2811	65,05867132	25,46495207
56	A81758FFFE031044	TY-2810	65,05869196	25,46495207
57	A81758FFFE031045	TY-2809	65,05871034	25,46495005
58	A81758FFFE031046	TY-2808	65,05872872	25,46495005
59	A81758FFFE031048	TY-2807	65,05874993	25,46495005
60	A81758FFFE031049	TY-2806	65,05876944	25,46495073
61	A81758FFFE030F75	TY-2805	65,05878951	25,46495207
62	A81758FFFE030F74	TY-2804	65,05880818	25,46495408
63	A81758FFFE030F73	TY-2803	65,05882656	25,46495341
64	A81758FFFE030F70	TY-2802	65,05884437	25,46495408
65	A81758FFFE030F71	TY-2801	65,05886332	25,46495207
66	A81758FFFE031038	TY-2713	65,05862834	25,46499968
67	A81758FFFE03103D	TY-2712	65,05864842	25,46499901
68	A81758FFFE03106D	TY-2711	65,0586716	25,46500102
69	A81758FFFE03106C	TY-2710	65,05869224	25,46500035
70	A81758FFFE03106F	TY-2709	65,05871091	25,46499901
71	A81758FFFE031000	TY-2708	65,05872872	25,46499901
72	A81758FFFE03104B	TY-2707	65,05875078	25,46500102
73	A81758FFFE03104C	TY-2706	65,05876746	25,46500035
74	A81758FFFE030F76	TY-2705	65,05879093	25,46500035
75	A81758FFFE030F77	TY-2704	65,05880846	25,46500303
76	A81758FFFE030F78	TY-2703	65,05882797	25,46500236
77	A81758FFFE030F7A	TY-2702	65,05884465	25,4650037
78	A81758FFFE031037	TY-2613	65,05862862	25,46504527
79	A81758FFFE03103E	TY-2612	65,05864898	25,46504527
80	A81758FFFE031069	TY-2611	65,05867273	25,46504728
81	A81758FFFE03106A	TY-2610	65,05869253	25,4650446
82	A81758FFFE03106B	TY-2609	65,05871147	25,46504527
83	A81758FFFE03104E	TY-2608	65,05872985	25,46504594
84	A81758FFFE03104D	TY-2607	65,05875134	25,46504594
85	A81758FFFE030F85	TY-2606	65,05877114	25,4650493
86	A81758FFFE030F83	TY-2605	65,05879093	25,46504728
87	A81758FFFE030F82	TY-2604	65,05880874	25,46504863
88	A81758FFFE030F7E	TY-2603	65,05882797	25,4650493
89	A81758FFFE030F7D	TY-2602	65,05884465	25,46504863
90	A81758FFFE030F7B	TY-2601	65,05886416	25,46504728
91	A81758FFFE031036	TY-2513	65,05862919	25,46508819
92	A81758FFFE03106E	TY-2512	65,05864785	25,46508886
93	A81758FFFE031068	TY-2511	65,05867302	25,46508953
94	A81758FFFE031052	TY-2510	65,05869309	25,46508886
95	A81758FFFE031099	TY-2509	65,05871175	25,46508953
96	A81758FFFE03104F	TY-2508	65,05872985	25,46508752
97	A81758FFFE030F87	TY-2506	65,05877057	25,46509087
98	A81758FFFE030F88	TY-2505	65,05879065	25,46509087
99	A81758FFFE030F89	TY-2504	65,05880874	25,46509422
100	A81758FFFE030F8A	TY-2503	65,05882797	25,46509288
101	A81758FFFE030F8B	TY-2502	65,0588455	25,46509221
102	A81758FFFE030F8C	TY-2501	65,05886473	25,46508953
103	A81758FFFE031035	TY-2413	65,05863004	25,46512708
104	A81758FFFE031055	TY-2412	65,05864926	25,46512775
105	A81758FFFE031054	TY-2411	65,05867415	25,46512708
106	A81758FFFE031053	TY-2410	65,05869422	25,46512708
107	A81758FFFE031098	TY-2409	65,05871289	25,46512708
108	A81758FFFE031050	TY-2408	65,05872985	25,46512842
109	A81758FFFE030F94	TY-2407	65,05875615	25,46512708
110	A81758FFFE030F93	TY-2406	65,05877227	25,46512574
111	A81758FFFE030F92	TY-2405	65,05879263	25,46512775
112	A81758FFFE030F91	TY-2404	65,05880846	25,46512976
113	A81758FFFE030F8F	TY-2403	65,05882712	25,46512842
114	A81758FFFE030F8E	TY-2402	65,05884635	25,46512574
115	A81758FFFE030F8D	TY-2401	65,0588653	25,46512641
116	A81758FFFE031034	TY-2313	65,05862975	25,46517134
117	A81758FFFE031057	TY-2311	65,05867415	25,46517134
118	A81758FFFE031001	TY-2310	65,05869451	25,46517201
119	A81758FFFE031097	TY-2309	65,05871317	25,46517
120	A81758FFFE031051	TY-2308	65,05873098	25,46516933
121	A81758FFFE030F95	TY-2307	65,0587536	25,46517067
122	A81758FFFE030F96	TY-2306	65,05877227	25,46517
123	A81758FFFE030F97	TY-2305	65,05879234	25,46517201
124	A81758FFFE030F99	TY-2304	65,05880592	25,46517
125	A81758FFFE031033	TY-2213	65,05862919	25,4652109
126	A81758FFFE03105B	TY-2212	65,0586487	25,4652109
127	A81758FFFE031059	TY-2211	65,05867415	25,46521224
128	A81758FFFE03105A	TY-2210	65,05869366	25,46521224
129	A81758FFFE031096	TY-2209	65,0587126	25,4652109
130	A81758FFFE030F9E	TY-2207	65,05875276	25,46521157
131	A81758FFFE030F9D	TY-2206	65,05877198	25,4652109
132	A81758FFFE030F9C	TY-2205	65,05879206	25,46521358
133	A81758FFFE031032	TY-2113	65,05862947	25,46525046
134	A81758FFFE03105D	TY-2111	65,05867443	25,46524979
135	A81758FFFE03105C	TY-2110	65,05869422	25,46524979
136	A81758FFFE031094	TY-2109	65,05871317	25,46524912
137	A81758FFFE030F69	TY-2107	65,05875332	25,46524845
138	A81758FFFE030F68	TY-2106	65,05877283	25,46524845
139	A81758FFFE030F9F	TY-2105	65,05879036	25,46524778
140	A81758FFFE031031	TY-2013	65,05862862	25,46528935
141	A81758FFFE03105F	TY-2011	65,05867302	25,46528935
142	A81758FFFE03105E	TY-2010	65,05869309	25,46528935
143	A81758FFFE031093	TY-2009	65,05871147	25,46528935
144	A81758FFFE030FA0	TY-2008	65,05873013	25,46528868
145	A81758FFFE030F6F	TY-2007	65,05875162	25,46528801
146	A81758FFFE030F6A	TY-2006	65,05877057	25,46528868
147	A81758FFFE030FBF	TY-2002	65,05884974	25,4652907
148	A81758FFFE031030	TY-1913	65,05862721	25,46533562
149	A81758FFFE031065	TY-1912	65,058647	25,46533495
150	A81758FFFE031066	TY-1911	65,05867132	25,46533629
151	A81758FFFE031067	TY-1910	65,0586914	25,46533629
152	A81758FFFE031092	TY-1909	65,05871006	25,46533428
153	A81758FFFE030FA1	TY-1906	65,05876944	25,46533562
154	A81758FFFE030F9B	TY-1902	65,05884918	25,46533562
155	A81758FFFE03102F	TY-1813	65,05862721	25,46537854
156	A81758FFFE031064	TY-1812	65,05864615	25,46538256
157	A81758FFFE031063	TY-1811	65,05867047	25,46537921
158	A81758FFFE031062	TY-1810	65,0586897	25,46538457
159	A81758FFFE031091	TY-1809	65,05871402	25,46537854
160	A81758FFFE031060	TY-1808	65,05873268	25,46537854
161	A81758FFFE031061	TY-1807	65,0587536	25,46537854
162	A81758FFFE030FA6	TY-1805	65,05879319	25,46537988
163	A81758FFFE030FA5	TY-1804	65,05881157	25,46538323
164	A81758FFFE030FA4	TY-1803	65,0588308	25,46538323
165	A81758FFFE030FA2	TY-1802	65,05884833	25,46538189
166	A81758FFFE031090	TY-1709	65,05871487	25,46542548
167	A81758FFFE03102D	TY-1708	65,05873324	25,46542481
168	A81758FFFE03102C	TY-1707	65,05875445	25,46542548
169	A81758FFFE03102B	TY-1706	65,05877368	25,46542414
170	A81758FFFE03102A	TY-1705	65,05879432	25,46542749
171	A81758FFFE031029	TY-1704	65,05881214	25,46542883
172	A81758FFFE031028	TY-1703	65,05883136	25,46542883
173	A81758FFFE031027	TY-1702	65,05884974	25,4654295
174	A81758FFFE031024	TY-1701	65,05886416	25,46542682
175	A81758FFFE03108F	TY-1609	65,0587143	25,46546303
176	A81758FFFE031023	TY-1608	65,05873296	25,4654637
177	A81758FFFE031022	TY-1607	65,05875417	25,4654637
178	A81758FFFE031021	TY-1606	65,0587734	25,4654637
179	A81758FFFE031020	TY-1605	65,05879376	25,46546504
180	A81758FFFE03101F	TY-1604	65,05881157	25,46546705
181	A81758FFFE03101E	TY-1603	65,0588308	25,46546705
182	A81758FFFE03101D	TY-1602	65,05885342	25,46546973
183	A81758FFFE03108E	TY-1509	65,05871204	25,4655046
184	A81758FFFE03101C	TY-1508	65,05873013	25,46550527
185	A81758FFFE03101B	TY-1507	65,05875162	25,46550527
186	A81758FFFE03101A	TY-1506	65,05877114	25,46550594
187	A81758FFFE031019	TY-1505	65,05879149	25,46550661
188	A81758FFFE031018	TY-1504	65,05880903	25,46550862
189	A81758FFFE031017	TY-1503	65,05882825	25,46550728
190	A81758FFFE031016	TY-1502	65,05885229	25,46551064
191	A81758FFFE03108D	TY-1409	65,05871119	25,46554685
192	A81758FFFE030F59	TY-1408	65,05872985	25,46554752
193	A81758FFFE031015	TY-1311	65,05867415	25,46558574
194	A81758FFFE031014	TY-1310	65,05869422	25,46558708
195	A81758FFFE03108C	TY-1309	65,05871289	25,46558507
196	A81758FFFE031013	TY-1308	65,05873183	25,46558507
197	A81758FFFE031012	TY-1307	65,05875276	25,46558641
198	A81758FFFE031011	TY-1306	65,05877255	25,46558574
199	A81758FFFE031010	TY-1305	65,05879206	25,46558708
200	A81758FFFE03100F	TY-1304	65,05881044	25,46558909
201	A81758FFFE03100E	TY-1303	65,05882938	25,46558909
202	A81758FFFE03100D	TY-1302	65,0588455	25,4655911
203	A81758FFFE03100C	TY-1301	65,05886558	25,46558842
204	A81758FFFE03100B	TY-1211	65,05867415	25,46562731
205	A81758FFFE03100A	TY-1210	65,05869337	25,46562731
206	A81758FFFE03108B	TY-1209	65,05871204	25,46562664
207	A81758FFFE030FFE	TY-1208	65,05873098	25,46562664
208	A81758FFFE030FFD	TY-1207	65,05875134	25,46562731
209	A81758FFFE030FFB	TY-1206	65,05877029	25,46562597
210	A81758FFFE030FF8	TY-1205	65,05879093	25,46562798
211	A81758FFFE030FFA	TY-1204	65,05880903	25,46562999
212	A81758FFFE030FF7	TY-1203	65,05882797	25,46563067
213	A81758FFFE030FF6	TY-1202	65,05884578	25,46563134
214	A81758FFFE030FF5	TY-1201	65,05886501	25,46562932
215	A81758FFFE030FF4	TY-1111	65,05867217	25,4656709
216	A81758FFFE030FF3	TY-1110	65,05869253	25,46567224
217	A81758FFFE03108A	TY-1109	65,05871091	25,4656709
218	A81758FFFE030FF2	TY-1108	65,05872957	25,46567157
219	A81758FFFE030D4F	TY-1107	65,05875078	25,46567157
220	A81758FFFE030FF1	TY-1106	65,05877	25,46567023
221	A81758FFFE030FF0	TY-1105	65,05879036	25,46567157
222	A81758FFFE030FEF	TY-1104	65,05880846	25,46567358
223	A81758FFFE030FEE	TY-1103	65,05882741	25,46567358
224	A81758FFFE030FED	TY-1102	65,05884494	25,46567358
225	A81758FFFE030FEC	TY-1101	65,05886473	25,46567224
226	A81758FFFE030FEB	TY-1011	65,05867245	25,46571314
227	A81758FFFE030FEA	TY-1010	65,05869196	25,46571381
228	A81758FFFE031089	TY-1009	65,05871091	25,46571314
229	A81758FFFE030FE9	TY-1008	65,05872929	25,46571314
230	A81758FFFE030FE8	TY-1007	65,05875134	25,46571314
231	A81758FFFE030FE7	TY-1006	65,05877	25,46571314
232	A81758FFFE030FE6	TY-1005	65,05879065	25,46571516
233	A81758FFFE030FE5	TY-1004	65,05880874	25,46571583
234	A81758FFFE030FE3	TY-1003	65,05882741	25,46571717
235	A81758FFFE030FE2	TY-1002	65,05884635	25,4657165
236	A81758FFFE030FE0	TY-0911	65,05867217	25,46576008
237	A81758FFFE031088	TY-0909	65,05870949	25,4657574
238	A81758FFFE030FDF	TY-0908	65,05872815	25,46575606
239	A81758FFFE030D4E	TY-0907	65,05874936	25,46575807
240	A81758FFFE030FDE	TY-0906	65,05876887	25,4657574
241	A81758FFFE030FDD	TY-0905	65,05878923	25,46575941
242	A81758FFFE030FDC	TY-0904	65,05880733	25,46575941
243	A81758FFFE030FDB	TY-0903	65,05882627	25,46575941
244	A81758FFFE030FE1	TY-0902	65,05884607	25,46576276
245	A81758FFFE030FD9	TY-0811	65,0586716	25,46580099
246	A81758FFFE030FD8	TY-0810	65,05869111	25,46580166
247	A81758FFFE031087	TY-0809	65,05871006	25,46580099
248	A81758FFFE030FD7	TY-0808	65,058729	25,46579964
249	A81758FFFE030FD6	TY-0807	65,05874965	25,46579964
250	A81758FFFE030FD5	TY-0806	65,05876887	25,46580099
251	A81758FFFE030FD4	TY-0805	65,0587898	25,46580367
252	A81758FFFE030FD3	TY-0804	65,05880733	25,46580434
253	A81758FFFE030FD2	TY-0803	65,05882684	25,46580367
254	A81758FFFE030FD1	TY-0802	65,0588472	25,46580166
255	A81758FFFE030FD0	TY-0801	65,05886275	25,46580367
256	A81758FFFE031078	TY-0709	65,05871175	25,46584859
257	A81758FFFE031077	TY-0708	65,05873013	25,46584994
258	A81758FFFE031076	TY-0707	65,05875191	25,46584927
259	A81758FFFE031075	TY-0706	65,05877057	25,46584994
260	A81758FFFE031074	TY-0705	65,05879121	25,46585128
261	A81758FFFE031073	TY-0704	65,05880903	25,46585329
262	A81758FFFE031072	TY-0703	65,05882854	25,46585329
263	A81758FFFE030D52	TY-0702	65,0588455	25,46585262
264	A81758FFFE030D49	TY-0701	65,05886501	25,46585262
265	A81758FFFE031083	TY-0609	65,05871232	25,46589352
266	A81758FFFE031080	TY-0608	65,05873098	25,46589419
267	A81758FFFE03107F	TY-0607	65,05875276	25,46589419
268	A81758FFFE03107E	TY-0606	65,05877198	25,46589419
269	A81758FFFE03107D	TY-0605	65,05879234	25,46589553
270	A81758FFFE03107B	TY-0604	65,05881016	25,46589687
271	A81758FFFE03107A	TY-0603	65,05882938	25,46589687
272	A81758FFFE030D51	TY-0602	65,05884663	25,46589755
273	A81758FFFE030D50	TY-0601	65,05886614	25,4658962
274	A81758FFFE03103F	TY-0510	65,05869281	25,46593376
275	A81758FFFE031086	TY-0509	65,05871147	25,46593308
276	A81758FFFE030FCF	TY-0506	65,05877142	25,46593376
277	A81758FFFE030FCE	TY-0505	65,05879178	25,46593443
278	A81758FFFE030FCD	TY-0504	65,05880959	25,4659351
279	A81758FFFE030FCC	TY-0503	65,05882825	25,46593577
280	A81758FFFE030FCB	TY-0502	65,0588455	25,4659351
281	A81758FFFE030FCA	TY-0501	65,05886473	25,46593443
282	A81758FFFE030FE4	TY-0411	65,0586733	25,46597466
283	A81758FFFE031095	TY-0410	65,05869253	25,46597064
284	A81758FFFE031085	TY-0409	65,05871119	25,46596929
285	A81758FFFE030FC8	TY-0408	65,05872985	25,46596862
286	A81758FFFE030FC7	TY-0407	65,05875106	25,46596929
287	A81758FFFE030FC6	TY-0406	65,05877057	25,46597064
288	A81758FFFE030FC5	TY-0405	65,05879065	25,46597131
289	A81758FFFE030FC4	TY-0404	65,05880874	25,46597265
290	A81758FFFE030FC3	TY-0403	65,05882797	25,46597265
291	A81758FFFE030FC2	TY-0402	65,05884494	25,46597265
292	A81758FFFE030FC1	TY-0401	65,05886416	25,46597064
293	A81758FFFE030D4C	TY-0310	65,05869253	25,46600886
294	A81758FFFE030D4D	TY-0309	65,05871119	25,46600752
295	A81758FFFE030FC0	TY-0308	65,05873013	25,46600685
296	A81758FFFE030FBE	TY-0307	65,05875106	25,46600819
297	A81758FFFE030FBD	TY-0306	65,05877057	25,46600752
298	A81758FFFE030FBC	TY-0305	65,05879036	25,46600953
299	A81758FFFE030FBB	TY-0304	65,05880874	25,46601154
300	A81758FFFE030FBA	TY-0303	65,05882769	25,46601087
301	A81758FFFE030FB9	TY-0302	65,05884522	25,46601087
302	A81758FFFE030FB5	TY-0301	65,05886445	25,46600953
303	A81758FFFE030D4B	TY-0211	65,0586733	25,46604574
304	A81758FFFE030D4A	TY-0210	65,05869253	25,4660444
305	A81758FFFE031084	TY-0209	65,05871232	25,46604708
306	A81758FFFE030FB8	TY-0208	65,05873042	25,46604574
307	A81758FFFE030FB7	TY-0207	65,05875191	25,46604574
308	A81758FFFE030FB6	TY-0206	65,05877	25,46604708
309	A81758FFFE030FB4	TY-0205	65,05879065	25,46604976
310	A81758FFFE030FB3	TY-0204	65,05880789	25,46604842
311	A81758FFFE030FB2	TY-0203	65,05882882	25,46604976
312	A81758FFFE030FB1	TY-0202	65,05884578	25,46604976
313	A81758FFFE030FB0	TY-0201	65,05886445	25,46604708
314	A81758FFFE031082	TY-0110	65,05869253	25,46609402
315	A81758FFFE031081	TY-0109	65,05870893	25,46609268
316	A81758FFFE030FAE	TY-0108	65,05872929	25,46609536
317	A81758FFFE030FAD	TY-0107	65,05875021	25,46609536
318	A81758FFFE030FAC	TY-0106	65,05877114	25,46609268
319	A81758FFFE030FAB	TY-0105	65,0587898	25,46609268
320	A81758FFFE030FA8	TY-0104	65,05880676	25,46609268
321	A81758FFFE030FAA	TY-0103	65,05882825	25,46609268
322	9A81758FFFE030FA9	TY-0102	65,05884465	25,46608999
323	A81758FFFE030FA7	TY-0101	65,05886445	25,46608999
324	A81758FFFE030FF9	TY-1903	65,05882938	25,46533898
325	A81758FFFE030F56	TY-2004	65,05881525	25,46527997
326	A81758FFFE030F79	TY-2102	65,05884748	25,46524644
327	A81758FFFE030F80	TY-2103	65,05882938	25,46524644
328	A81758FFFE030F81	TY-2104	65,05880959	25,46524644
329	A81758FFFE031056	TY-2201	65,05886445	25,46520889
330	A81758FFFE030F7C	TY-2202	65,05884635	25,46520621
331	A81758FFFE030F7F	TY-2203	65,05882769	25,46520755
